 Mortalidade - Brasil
Óbitos p/Residênc por Município e Ano do Óbito
Período:1993-1995
"Município";"1993";"1994";"1995";"Total"
"520460 Campestre de Goiás";7;21;9;37
"520465 Campinaçu";11;8;16;35
"520470 Campinorte";40;42;57;139
"520480 Campo Alegre de Goiás";19;25;17;61
"520490 Campos Belos";53;57;52;162
"520495 Campos Verdes";23;37;16;76
"520500 Carmo do Rio Verde";63;52;48;163
"520505 Castelândia";3;7;8;18
"520510 Catalão";310;300;300;910
"520520 Caturaí";18;30;31;79
"520530 Cavalcante";19;19;16;54
"520540 Ceres";127;148;167;442
"520545 Cezarina";11;31;35;77
"520549 Cidade Ocidental";13;3;37;53
"520551 Cocalzinho de Goiás";24;16;19;59
"520552 Colinas do Sul";15;1;12;28
"520570 Córrego do Ouro";7;11;12;30
"520580 Corumbá de Goiás";93;82;49;224
"520590 Corumbaíba";26;36;27;89
"520620 Cristalina";164;142;140;446
"520630 Cristianópolis";12;11;11;34
"520640 Crixás";87;97;67;251
"520650 Cromínia";16;20;24;60
"520660 Cumari";17;15;17;49
"520670 Damianópolis";16;5;18;39
"520680 Damolândia";20;4;2;26
"520690 Davinópolis";9;14;12;35
"520710 Diorama";8;12;10;30
"520830 Divinópolis de Goiás";14;13;18;45
"520725 Doverlândia";34;38;43;115
"520735 Edealina";20;22;12;54
"520740 Edéia";37;48;53;138
"520750 Estrela do Norte";22;25;24;71
"520753 Faina";23;20;4;47
"520760 Fazenda Nova";26;30;26;82
"520780 Firminópolis";59;69;66;194
"520790 Flores de Goiás";20;10;15;45
"520800 Formosa";291;308;342;941
"520810 Formoso";29;34;21;84
"520840 Goianápolis";52;34;46;132
"520850 Goiandira";34;33;33;100
"520860 Goianésia";260;264;258;782
"520870 Goiânia";5158;5484;6629;17271
"520880 Goianira";62;79;82;223
"520890 Goiás";198;173;138;509
"520910 Goiatuba";176;205;188;569
"520915 Gouvelândia";6;5;12;23
"520920 Guapó";59;65;66;190
"520929 Guaraíta";1;9;3;13
"520940 Guarani de Goiás";21;26;12;59
"520945 Guarinos";10;6;3;19
"520960 Heitoraí";13;9;14;36
"520970 Hidrolândia";48;42;45;135
"520980 Hidrolina";33;28;25;86
"520990 Iaciara";34;24;31;89
"520993 Inaciolândia";1;1;6;8
"520995 Indiara";40;38;34;112
"521000 Inhumas";208;249;238;695
"521010 Ipameri";126;122;143;391
"521020 Iporá";161;186;166;513
"521030 Israelândia";20;23;21;64
"521040 Itaberaí";143;160;126;429
"521056 Itaguari";28;26;30;84
"521060 Itaguaru";28;38;25;91
"521080 Itajá";27;36;37;100
"521090 Itapaci";64;47;65;176
"521100 Itapirapuã";51;57;73;181
"521120 Itapuranga";161;108;16;285
"521130 Itarumã";18;20;15;53
"521140 Itauçu";50;61;59;170
"521150 Itumbiara";497;519;496;1512
"521160 Ivolândia";9;8;16;33
"521170 Jandaia";29;45;34;108
"521180 Jaraguá";127;149;162;438
"521190 Jataí";339;364;365;1068
"521200 Jaupaci";16;15;18;49
"521205 Jesúpolis";-;-;5;5
"521210 Joviânia";32;33;30;95
"521220 Jussara";91;109;107;307
"521230 Leopoldo de Bulhões";32;46;39;117
"521250 Luziânia";868;1001;997;2866
"521260 Mairipotaba";7;7;10;24
"521270 Mambaí";16;20;20;56
"521280 Mara Rosa";62;65;75;202
"521290 Marzagão";10;15;9;34
"521295 Matrinchã";9;5;7;21
"521300 Maurilândia";46;38;22;106
"521305 Mimoso de Goiás";7;7;9;23
"521308 Minaçu";134;138;129;401
"521310 Mineiros";172;212;162;546
"521340 Moiporá";10;6;9;25
"521350 Monte Alegre de Goiás";31;23;15;69
"521370 Montes Claros de Goiás";33;26;34;93
"521375 Montividiu";23;19;19;61
"521380 Morrinhos";175;217;197;589
"521385 Morro Agudo de Goiás";6;4;2;12
"521390 Mossâmedes";35;29;33;97
"521400 Mozarlândia";58;77;53;188
"521405 Mundo Novo";5;3;5;13
"521410 Mutunópolis";25;15;22;62
"521440 Nazário";32;34;38;104
"521450 Nerópolis";81;88;90;259
"521460 Niquelândia";155;157;132;444
"521470 Nova América";10;19;12;41
"521480 Nova Aurora";10;14;10;34
"521483 Nova Crixás";34;33;43;110
"521486 Nova Glória";45;31;32;108
"521487 Nova Iguaçu de Goiás";7;3;4;14
"521490 Nova Roma";4;21;12;37
"521500 Nova Veneza";28;51;31;110
"521520 Novo Brasil";17;32;25;74
"521525 Novo Planalto";12;4;12;28
"521530 Orizona";70;70;55;195
"521540 Ouro Verde de Goiás";24;3;25;52
"521550 Ouvidor";17;19;11;47
"521560 Padre Bernardo";93;73;110;276
"521565 Palestina de Goiás";7;8;15;30
"521570 Palmeiras de Goiás";63;109;70;242
"521580 Palmelo";18;10;6;34
"521590 Palminópolis";3;2;6;11
"521600 Panamá";16;15;29;60
"521630 Paranaiguara";38;44;51;133
"521640 Paraúna";64;54;41;159
"521680 Petrolina de Goiás";82;66;48;196
"521690 Pilar de Goiás";20;15;11;46
"521710 Piracanjuba";156;144;143;443
"521720 Piranhas";63;62;65;190
"521730 Pirenópolis";123;145;37;305
"521740 Pires do Rio";154;157;154;465
"521760 Planaltina";206;210;220;636
"521770 Pontalina";84;100;65;249
"521800 Porangatu";176;200;194;570
"521810 Portelândia";14;25;21;60
"521830 Posse";90;94;70;254
"521839 Professor Jamil";-;-;8;8
"521850 Quirinópolis";194;200;206;600
"521860 Rialma";59;57;50;166
"521870 Rianápolis";36;29;15;80
"521878 Rio Quente";4;8;6;18
"521880 Rio Verde";519;618;560;1697
"521890 Rubiataba";84;95;106;285
"521900 Sanclerlândia";14;4;10;28
"521910 Santa Bárbara de Goiás";30;24;25;79
"521920 Santa Cruz de Goiás";1;12;6;19
"521925 Santa Fé de Goiás";15;16;16;47
"521930 Santa Helena de Goiás";152;142;146;440
"521935 Santa Isabel";14;19;12;45
"521940 Santa Rita do Araguaia";15;2;19;36
"521950 Santa Rosa de Goiás";30;32;25;87
"521960 Santa Tereza de Goiás";25;30;22;77
"521970 Santa Terezinha de Goiás";61;52;38;151
"521971 Santo Antônio da Barra";7;7;3;17
"521973 Santo Antônio de Goiás";1;-;8;9
"521975 Santo Antônio do Descoberto";194;209;237;640
"521980 São Domingos";20;33;23;76
"521990 São Francisco de Goiás";42;38;24;104
"522000 São João d'Aliança";25;29;18;72
"522005 São João da Paraúna";9;6;6;21
"522010 São Luís de Montes Belos";152;153;145;450
"522015 São Luíz do Norte";12;18;10;40
"522020 São Miguel do Araguaia";93;95;89;277
"522026 São Miguel do Passa Quatro";6;9;17;32
"522040 São Simão";83;66;85;234
"522045 Senador Canedo";93;140;181;414
"522050 Serranópolis";29;31;32;92
"522060 Silvânia";87;122;96;305
"522068 Simolândia";4;10;11;25
"522070 Sítio d'Abadia";4;6;3;13
"522100 Taquaral de Goiás";20;19;29;68
"522108 Teresina de Goiás";9;9;6;24
"522119 Terezópolis de Goiás";7;10;11;28
"522130 Três Ranchos";13;14;17;44
"522140 Trindade";329;338;319;986
"522145 Trombas";9;3;8;20
"522150 Turvânia";25;36;17;78
"522155 Turvelândia";11;7;9;27
"522157 Uirapuru";-;-;3;3
"522160 Uruaçu";163;196;181;540
"522170 Uruana";72;64;81;217
"522180 Urutaí";13;21;23;57
"522190 Varjão";23;20;13;56
"522200 Vianópolis";41;34;52;127
"522205 Vicentinópolis";26;31;26;83
"522220 Vila Boa";2;2;4;8
"520000 Município ignorado - GO";20;89;135;244
"530010 Brasília";7650;8081;8116;23847
"Total";878106;887594;893877;2659577
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
